date,strategy,gross,net,nav,drawdown
2013-02-12,CTB_ONLY,-9.051369083906138e-05,-9.051369083906138e-05,1.0017962385766428,-0.0019770830290972707
2013-02-12,ERC,0.0001072391169279734,0.0001072391169279734,1.0002360732677404,-0.0015865712295234369
2013-02-12,EW,0.001439754574863139,0.001439754574863139,1.0016537799813428,-0.00037853823618805293
2013-02-12,GMV,-0.00032956597171841616,-0.00032956597171841616,1.001181180119356,-0.0017413929910532477
2013-02-12,RB_CTB_BAND,0.0001072319922117204,0.0001072319922117204,1.000236064659048,-0.0015865629249262048
2013-02-13,CTB_ONLY,-0.003616483096565184,-0.003616483096565184,0.9981732594136278,-0.005586416038307229
2013-02-13,ERC,-0.002806041239223244,-0.002806041239223244,0.9974293695971924,-0.0043881604844476785
2013-02-13,EW,-0.0012845382010325036,-0.0012845382010325036,1.000367117436748,-0.0016625901903956075
2013-02-13,GMV,-0.0028634452669489105,-0.0028634452669489105,0.9983143526077849,-0.004599851874484084
2013-02-13,RB_CTB_BAND,-0.0028060434788285083,-0.0028060434788285083,0.9974293587725224,-0.004388154439205594
2013-02-14,CTB_ONLY,0.003015738202635767,0.003015738202635767,1.001183488644891,-0.002587525003933999
2013-02-14,ERC,0.002137081490952364,0.002137081490952364,0.9995609574414908,-0.0022604568500460553
2013-02-14,EW,0.0002595578709631895,0.0002595578709631895,1.0006267705959315,-0.001403463857802545
2013-02-14,GMV,0.0026098572666326484,0.0026098572666326484,1.000919810575322,-0.0020019995646913813
2013-02-14,RB_CTB_BAND,0.002137092162846404,0.002137092162846404,0.999560957238148,-0.0022604401668205876
2013-02-15,CTB_ONLY,-0.0032263992183264585,-0.0032263992183264585,0.9979532710197256,-0.00580557583361041
2013-02-15,ERC,-0.0030691164306921397,-0.0030691164306921397,0.9964931884835286,-0.0053226356754788595
2013-02-15,EW,-0.003552955400435465,-0.003552955400435465,0.9970715883075224,-0.004951432813745105
2013-02-15,GMV,-0.0024500784765239315,-0.0024500784765239315,0.9984674784907052,-0.004447172985171721
2013-02-15,RB_CTB_BAND,-0.003069100001181713,-0.003069100001181713,0.9964932047031071,-0.005322602651083752
2013-02-19,CTB_ONLY,-0.0008752936857994405,-0.0008752936857994405,0.9970797688228792,-0.006675787935540245
2013-02-19,ERC,-0.0003292152376079654,-0.0003292152376079654,0.9961651277417073,-0.005650098620318289
2013-02-19,EW,0.001592502021137543,0.001592502021137543,0.9986594268271209,-0.00336681595937105
2013-02-19,GMV,-0.0004964088918325496,-0.0004964088918325496,0.9979718303561768,-0.004941374260790998
2013-02-19,RB_CTB_BAND,-0.0003292184227908423,-0.0003292184227908423,0.9961651407819329,-0.005650068775024719
2013-02-20,CTB_ONLY,-0.003941929831143476,-0.003941929831143476,0.9931493503381266,-0.010591402279074291
2013-02-20,ERC,-0.0031185078445358358,-0.0031185078445358358,0.9930585789763917,-0.008750986587984233
2013-02-20,EW,-0.006628092413295428,-0.006628092413295428,0.9920402198567021,-0.009972592805349234
2013-02-20,GMV,-0.0021763604548942334,-0.0021763604548942334,0.9957998839294911,-0.00710698050415115
2013-02-20,RB_CTB_BAND,-0.003118461260494863,-0.003118461260494863,0.993058638381349,-0.008750910514925492
2013-02-21,CTB_ONLY,0.0006834699113207384,0.0006834699113207384,0.9938281380365304,-0.009915171272530054
2013-02-21,ERC,-0.00015016860973579398,-0.00015016860973579398,0.9929094527502006,-0.008899841074230364
2013-02-21,EW,-0.003571911053635957,-0.003571911053635957,0.9884967404297444,-0.013508882644510334
2013-02-21,GMV,0.0006240948912520796,0.0006240948912520796,0.996421357549761,-0.006487321043123884
2013-02-21,RB_CTB_BAND,-0.00015016153502734448,-0.00015016153502734448,0.9929095191718375,-0.008899757999797142
2013-02-22,CTB_ONLY,0.0027071898976483016,0.0027071898976483016,0.9965186195318214,-0.007234823626384279
2013-02-22,ERC,0.002762534373048929,0.002762534373048929,0.9956523992427482,-0.0061618928180636745
2013-02-22,EW,0.004604750758451416,0.004604750758451416,0.9930485215449651,-0.008966336923662
2013-02-22,GMV,0.0022799283568613526,0.0022799283568613526,0.998693126858221,-0.004222183313468797
2013-02-22,RB_CTB_BAND,0.0027625256630877983,0.0027625256630877983,0.9956524571996739,-0.006161818146579012
2013-02-25,CTB_ONLY,0.004468597820650709,0.004468597820650709,1.0009716604632992,-0.0027985553228231375
2013-02-25,ERC,0.003390874501122728,0.003390874501122728,0.999028531575322,-0.0027919125221764762
2013-02-25,EW,-0.0032306004964713477,-0.0032306004964713477,0.9898403784982418,-0.012167970767616332
2013-02-25,GMV,0.003947285817212577,0.003947285817212577,1.002635254073616,-0.00029156366056726224
2013-02-25,RB_CTB_BAND,0.0033908986798226824,0.0033908986798226824,0.9990286138023545,-0.0027918135677748035
2013-02-26,CTB_ONLY,0.00013352782440895385,0.00013352782440895385,1.001105318031416,-0.002665401183417848
2013-02-26,ERC,0.00013754923744309518,0.00013754923744309518,0.9991659471880241,-0.00265474731017179
2013-02-26,EW,0.002576157045236427,0.002576157045236427,0.9923903627629697,-0.00962316032599897
2013-02-26,GMV,-0.0005015370243709917,-0.0005015370243709917,1.0021323953717587,-0.0007929544549672984
2013-02-26,RB_CTB_BAND,0.00013751717319036616,0.00013751717319036616,0.9991659973932608,-0.00265468031689442
2013-02-27,CTB_ONLY,-0.000312917487446482,-0.000312917487446482,1.0007920546706284,-0.0029774846202228478
2013-02-27,ERC,0.00012062664229964607,0.00012062664229964607,0.9992864732213336,-0.0025344409011263114
2013-02-27,EW,0.002290774643963489,0.002290774643963489,0.9946637054429008,-0.007354430173705073
2013-02-27,GMV,0.00013785673010556526,0.00013785673010556526,1.0022705460669175,-0.0006552070389701514
2013-02-27,RB_CTB_BAND,0.00012062874272976898,0.00012062874272976898,0.9992865255313047,-0.002534371804913671
2013-02-28,CTB_ONLY,-0.0006879328498871289,-0.0006879328498871289,1.0001035769403144,-0.0036633691606297036
2013-02-28,ERC,-0.00034522663411713675,-0.00034522663411713675,0.9989414929156646,-0.0028787925787417956
2013-02-28,EW,-0.0016876025264643715,-0.0016876025264643715,0.9929851084606129,-0.009029621345227667
2013-02-28,GMV,0.00013841953676429868,0.00013841953676429868,1.0024092798916164,-0.0005168781956607083
2013-02-28,RB_CTB_BAND,-0.00034520401892776007,-0.00034520401892776007,0.9989415678066309,-0.00287870094850895
2013-03-01,CTB_ONLY,0.002120669131380557,0.002114792307188625,1.0022185882912196,-0.001556324118360486
2013-03-01,ERC,0.0019888034799588096,0.0019851631289918062,1.0009245547354209,-0.0008993443226332776
2013-03-01,EW,0.001050397480228693,0.0010451667203029956,0.9940229434497325,-0.00799389208465151
2013-03-01,GMV,0.0024110432138811284,0.002409955090639502,1.0048250412385955,0.0
2013-03-01,RB_CTB_BAND,0.001988787221435092,0.0019851501595604575,1.0009246168193537,-0.0008992654425957758
2013-03-04,CTB_ONLY,-0.001475785002893498,-0.001475785002893498,1.0007395291289982,-0.00302981232146049
2013-03-04,ERC,-0.0018329424954268562,-0.0018329424954268562,0.9990899175843301,-0.0027306383716331206
2013-03-04,EW,-0.0008341111627393593,-0.0008341111627393593,0.9931938178165821,-0.008821335452769308
2013-03-04,GMV,-0.0015937598933235498,-0.0015937598933235498,1.0032235913880623,-0.0015937598933235542
2013-03-04,RB_CTB_BAND,-0.001832930556914844,-0.001832930556914844,0.9990899915040173,-0.002730547708402087
2013-03-05,CTB_ONLY,0.0013776691082782366,0.0013776691082782366,1.0021182170637122,-0.0016563172920214253
2013-03-05,ERC,0.001342048786691199,0.001342048786691199,1.0004307449960197,-0.001392254234855339
2013-03-05,EW,0.004264010862913392,0.004264010862913392,0.9974288070447304,-0.0045949388600520225
2013-03-05,GMV,0.0007106547241139183,0.0007106547241139183,1.0039365369726247,-0.0008842377822069203
2013-03-05,RB_CTB_BAND,0.001342049062978824,0.001342049062978824,1.0004308192909468,-0.0013921631744167051
2013-03-06,CTB_ONLY,-0.003285900829157631,-0.003285900829157631,0.9988253559833487,-0.004936775626815715
2013-03-06,ERC,-0.002455808362720179,-0.002455808362720179,0.9979738788061361,-0.003844643487982524
2013-03-06,EW,-0.0011685310308321877,-0.0011685310308321877,0.9962632805326527,-0.005758100562241353
2013-03-06,GMV,-0.002584204468703502,-0.002584204468703502,1.0013421596874854,-0.0034661571996821294
2013-03-06,RB_CTB_BAND,-0.0024557962290583466,-0.0024557962290583466,0.9979739650574984,-0.0038445405344010863
2013-03-07,CTB_ONLY,-0.0030838569364550566,-0.0030838569364550566,0.9957451214809921,-0.008005408253510371
2013-03-07,ERC,-0.002780808178316409,-0.002780808178316409,0.9951987048822059,-0.006614760450244783
2013-03-07,EW,-0.0012517366470556014,-0.0012517366470556014,0.9950162212742941,-0.0070026295838058195
2013-03-07,GMV,-0.002769963964996603,-0.002769963964996603,0.9985684779885192,-0.006226520034138594
2013-03-07,RB_CTB_BAND,-0.00278079746024293,-0.00278079746024293,0.9951988015900779,-0.006614647106090166
2013-03-08,CTB_ONLY,-0.0033742993075396815,-0.0033742993075396815,0.9923851794070929,-0.011352694917523554
2013-03-08,ERC,-0.002814122011017662,-0.002814122011017662,0.9923980943014605,-0.009410267718281906
2013-03-08,EW,-0.00023599572416428406,-0.00023599572416428406,0.9947814017005993,-0.007236972717330481
2013-03-08,GMV,-0.002992396746692762,-0.002992396746692762,0.9955803649236364,-0.009200284562537964
2013-03-08,RB_CTB_BAND,-0.002814116287675823,-0.002814116287675823,0.9923981964330478,-0.009410149007607505
2013-03-11,CTB_ONLY,0.0011678213520093462,0.0011678213520093462,0.9935441080090223,-0.010198131485041673
2013-03-11,ERC,0.0006021000317050322,0.0006021000317050322,0.9929956172255036,-0.008813833609068289
2013-03-11,EW,0.0006103325927822034,0.0006103325927822034,0.9953885492127507,-0.006631057084870773
2013-03-11,GMV,0.0007811817094488653,0.0007811817094488653,0.9963580940950013,-0.008426289947111032
2013-03-11,RB_CTB_BAND,0.0006021032349340587,0.0006021032349340587,0.9929957225974629,-0.008813711653832046
2013-03-12,CTB_ONLY,0.0031506349987172858,0.0031506349987172858,0.996674402848485,-0.007079627076302497
2013-03-12,ERC,0.0021581625921434497,0.0021581625921434497,0.9951386632207619,-0.006674692702913432
2013-03-12,EW,0.00021938275398459834,0.00021938275398459834,0.9956069202939618,-0.006413129070451107
2013-03-12,GMV,0.0023936442861517203,0.0023936442861517203,0.9987430209538928,-0.006052815201744721
2013-03-12,RB_CTB_BAND,0.0021581533956862454,0.0021581533956862454,0.9951387596880886,-0.006674579599880048
2013-03-13,CTB_ONLY,-0.001036908961872362,-0.001036908961872362,0.9956409422281026,-0.008109195109412659
2013-03-13,ERC,-0.0013001169541325187,-0.0013001169541325187,0.9938448665729958,-0.007966131775899332
2013-03-13,EW,-0.002033481371483648,-0.002033481371483648,0.9935823721682239,-0.008433569463437096
2013-03-13,GMV,-0.0007017603037111319,-0.0007017603037111319,0.9980421427481788,-0.0067503278800215005
2013-03-13,RB_CTB_BAND,-0.001300121843138001,-0.001300121843138001,0.9938449580496649,-0.007966023676286516
2013-03-14,CTB_ONLY,0.0011372836842826809,0.0011372836842826809,0.9967732684271025,-0.0069811338804206535
2013-03-14,ERC,0.0016493917621590176,0.0016493917621590176,0.9954841061087852,-0.006329879285867812
2013-03-14,EW,0.003362255458789687,0.003362255458789687,0.9969230499228038,-0.00509966981961274
2013-03-14,GMV,0.001368484458187476,0.001368484458187476,0.9994079479091458,-0.0053910811406255865
2013-03-14,RB_CTB_BAND,0.0016493936855507913,0.0016493936855507913,0.9954841996478886,-0.006329769099886251
2013-03-15,CTB_ONLY,0.0025015860139614337,0.0025015860139614337,0.9992667824944903,-0.004497011773336057
2013-03-15,ERC,0.0019291066801732056,0.0019291066801732056,0.9974045011478859,-0.0044129836181097115
2013-03-15,EW,0.0007858128896348072,0.0007858128896348072,0.9977064449054072,-0.004317864316255138
2013-03-15,GMV,0.0019376680215106089,0.0019376680215106089,1.0013444687302528,-0.003463859244642542
2013-03-15,RB_CTB_BAND,0.0019291131622435206,0.0019291131622435206,0.9974046013202347,-0.004412866778527369
2013-03-18,CTB_ONLY,0.0023187105247649575,0.0023187105247649575,1.0015837929001083,-0.002188728517099836
2013-03-18,ERC,0.0015011887981321876,0.0015011887981321876,0.9989017936122158,-0.0029184195415513647
2013-03-18,EW,-0.0014705345448008723,-0.0014705345448008723,0.9962392831126033,-0.0057820492924191
2013-03-18,GMV,0.0019428699250906706,0.0019428699250906706,1.0032899507832047,-0.0015277191475030483
2013-03-18,RB_CTB_BAND,0.001501181545899278,0.001501181545899278,0.9989018867015316,-0.002918309746800629
2013-03-19,CTB_ONLY,0.0018850413673861595,0.0018850413673861595,1.0034718197826284,-0.00030781299351057
2013-03-19,ERC,0.0012833795206336808,0.0012833795206336808,1.000183763717262,-0.0016387854607898822
2013-03-19,EW,-0.0007567848914122545,-0.0007567848914122545,0.9954853442749123,-0.006534458416285527
2013-03-19,GMV,0.00146355892204207,0.00146355892204207,1.0047583247420686,-6.639613244974196e-05
2013-03-19,RB_CTB_BAND,0.0012833796363977618,0.0012833796363977618,1.0001838570416837,-0.0016386754097045264
2013-03-20,CTB_ONLY,-0.002823593566118836,-0.002823593566118836,1.0006384232085086,-0.0031305374208414616
2013-03-20,ERC,-0.0022572660793146355,-0.0022572660793146355,0.9979260828343417,-0.0038923523652726333
2013-03-20,EW,0.00044342662073719734,0.00044342662073719734,0.9959267689771175,-0.006093929348362281
2013-03-20,GMV,-0.0021953363842098375,-0.0021953363842098375,1.0025525422344246,-0.0022615867548142488
2013-03-20,RB_CTB_BAND,-0.002257250238238833,-0.002257250238238833,0.9979261917920936,-0.003892226747484462
2013-03-21,CTB_ONLY,0.0019619835348140395,0.0019619835348140395,1.002601659319146,-0.0011746959489021824
2013-03-21,ERC,0.0010291778501355649,0.0010291778501355649,0.9989531262548672,-0.002867180437976513
2013-03-21,EW,-0.0015097484168764884,-0.0015097484168764884,0.9944231701143295,-0.007594477465052374
2013-03-21,GMV,0.0008324941665570374,0.0008324941665570374,1.0033871613775016,-0.001430975346037866
2013-03-21,RB_CTB_BAND,0.0010291673967654383,0.0010291673967654383,0.9989532248930644,-0.002867065103588362
2013-03-22,CTB_ONLY,0.0015309735390850036,0.0015309735390850036,1.0041366159298062,0.0
2013-03-22,ERC,0.0014694446088891406,0.0014694446088891406,1.0004210325407754,-0.0014019489919245842
2013-03-22,EW,0.0026540974122928884,0.0026540974122928884,0.9970624660768539,-0.004960536535747351
2013-03-22,GMV,0.0014453842538948657,0.0014453842538948657,1.004837441381117,0.0
2013-03-22,RB_CTB_BAND,0.0014694369777817425,0.0014694369777817425,1.0004211237007965,-0.0014018410972875817
2013-03-25,CTB_ONLY,-0.0007516416410168563,-0.0007516416410168563,1.0033818650360036,-0.0007516416410169313
2013-03-25,ERC,-0.000882170896854236,-0.000882170896854236,0.9995384902212671,-0.002282883130179325
2013-03-25,EW,-0.001941095623231659,-0.001941095623231659,0.9951270724878636,-0.0068920032832204825
2013-03-25,GMV,-0.00041884614003778433,-0.00041884614003778433,1.0044165690974292,-0.0004188461400376209
2013-03-25,RB_CTB_BAND,-0.0008821633134106913,-0.0008821633134106913,0.9995385888875065,-0.0022827677579111416
2013-03-26,CTB_ONLY,0.002654365361571578,0.002654365361571578,1.0060452071029842,0.0
2013-03-26,ERC,0.002406328986126446,0.002406328986126446,1.0019437086630356,0.0
2013-03-26,EW,0.004604946950238043,0.004604946950238043,0.9997095798654159,-0.002318793642482553
2013-03-26,GMV,0.0019287718907654663,0.0019287718907654663,1.0063538595425234,0.0
2013-03-26,RB_CTB_BAND,0.002406330222572903,0.002406330222572903,1.0019438088025745,0.0
2013-03-27,CTB_ONLY,0.004547904023721568,0.004547904023721568,1.0106206041484136,0.0
2013-03-27,ERC,0.0038247304533568726,0.0038247304533568726,1.0057758732781086,0.0
2013-03-27,EW,0.0029311493266280355,0.0029311493266280355,1.0026398779272618,0.0
2013-03-27,GMV,0.003736327655014052,0.003736327655014052,1.0101139272986621,0.0
2013-03-27,RB_CTB_BAND,0.003824723838355199,0.003824723838355199,1.0057759671727942,0.0
2013-03-28,CTB_ONLY,-0.0025311540885571975,-0.0025311540885571975,1.0080625676742432,-0.002531154088557197
2013-03-28,ERC,-0.0018083762993168471,-0.0018083762993168471,1.0039570520264478,-0.0018083762993167385
2013-03-28,EW,-0.0011035337941573296,-0.0011035337941573296,1.0015334309385993,-0.0011035337941573964
2013-03-28,GMV,-0.0015655916250064982,-0.0015655916250064982,1.008532501393781,-0.0015655916250064683
2013-03-28,RB_CTB_BAND,-0.0018083731242043155,-0.0018083731242043155,1.0039571489447883,-0.0018083731242043433
2013-04-01,CTB_ONLY,0.0021613803193520293,0.0021581058782651507,1.0102380734272,-0.0003785107088093431
2013-04-01,ERC,0.0006679059250079328,0.0006660322130850393,1.0046257197636514,-0.0011435485231002795
2013-04-01,EW,-0.0012950016780519436,-0.001297685495463339,1.0002337555320486,-0.0023997872498222605
2013-04-01,GMV,0.0007293217583647772,0.000728432474927226,1.0092671492198158,-0.0008382995778614122
2013-04-01,RB_CTB_BAND,0.0006679062424576647,0.0006660326067938867,1.0046258171418094,-0.0011435449528762742
2013-04-02,CTB_ONLY,-0.0024501554821829167,-0.0024501554821829167,1.0077628330732824,-0.002827738780904143
2013-04-02,ERC,-0.001682468275738841,-0.001682468275738841,1.0029354688611578,-0.002824092814727286
2013-04-02,EW,-0.0006755931075025814,-0.0006755931075025814,0.9995580045009198,-0.003073759077599325
2013-04-02,GMV,-0.0013322126892583868,-0.0013322126892583868,1.0079225907167735,-0.0021693954737846965
2013-04-02,RB_CTB_BAND,-0.0016824684568952657,-0.0016824684568952657,1.0029355658934858,-0.002824089431459287
2013-04-03,CTB_ONLY,-0.000339358186856875,-0.000339358186856875,1.007420840505469,-0.0031661373514553226
2013-04-03,ERC,-2.3939573465048616e-06,-2.3939573465048616e-06,1.0029330678764241,-0.0028264800113160238
2013-04-03,EW,-0.003845965988484989,-0.003845965988484989,0.9957137384120913,-0.006907903493215128
2013-04-03,GMV,0.0005364451828866752,0.0005364451828866752,1.0084632859352862,-0.0016341140526496822
2013-04-03,RB_CTB_BAND,-2.3938504547480225e-06,-2.3938504547480225e-06,1.0029331650157252,-0.0028264765214663923
2013-04-04,CTB_ONLY,0.005598066206639548,0.005598066206639548,1.013060449068567,0.0
2013-04-04,ERC,0.004928809918936103,0.004928809918936103,1.0078763343294026,0.0
2013-04-04,EW,0.004820857563804227,0.004820857563804227,1.000513932519299,-0.002120347948216139
2013-04-04,GMV,0.004501990242932562,0.004501990242932562,1.0130033778089227,0.0
2013-04-04,RB_CTB_BAND,0.0049288081932590795,0.0049288081932590795,1.0078764302167458,0.0
2013-04-05,CTB_ONLY,0.007426649082918146,0.007426649082918146,1.0205840935235828,0.0
2013-04-05,ERC,0.005601335711482272,0.005601335711482272,1.0135217880336398,0.0
2013-04-05,EW,0.004075451863218393,0.004075451863218393,1.004591478889761,0.0
2013-04-05,GMV,0.004361963837774851,0.004361963837774851,1.0174220619104688,0.0
2013-04-05,RB_CTB_BAND,0.005601332301344232,0.005601332301344232,1.0135218810210822,0.0
2013-04-08,CTB_ONLY,-0.001767534808478325,-0.001767534808478325,1.0187801756133006,-0.0017675348084783549
2013-04-08,ERC,-0.0018235256032632726,-0.0018235256032632726,1.0116736051036952,-0.0018235256032633762
2013-04-08,EW,0.00041473623057438605,0.00041473623057438605,1.005008119372983,0.0
2013-04-08,GMV,-0.0016105416288299146,-0.0016105416288299146,1.015783461325672,-0.001610541628829898
2013-04-08,RB_CTB_BAND,-0.0018235250350688021,-0.0018235250350688021,1.0116736984974504,-0.0018235250350686627
2013-04-09,CTB_ONLY,0.001259089128672002,0.001259089128672002,1.0200629106569217,-0.0005106711636684302
2013-04-09,ERC,0.0014184605729692192,0.0014184605729692192,1.0131086242252485,-0.00040765162946609923
2013-04-09,EW,0.0029651685847589264,0.0029651685847589264,1.0079881378759754,0.0
2013-04-09,GMV,0.0009827820494413655,0.0009827820494413655,1.0167817550775824,-0.0006293423907911544
2013-04-09,RB_CTB_BAND,0.001418461290763985,0.001418461290763985,1.013108718477653,-0.0004076503439797152
2013-04-10,CTB_ONLY,-0.004748915480907746,-0.004748915480907746,1.0152187181090033,-0.0052571615103812475
2013-04-10,ERC,-0.0038657954684892908,-0.0038657954684892908,1.009192153496631,-0.0042718712001335035
2013-04-10,EW,-0.00031126061400744715,-0.00031126061400744715,1.007674390869268,-0.00031126061400732485
2013-04-10,GMV,-0.00356429483508047,-0.00356429483508047,1.0131576451195554,-0.004191394064038567
2013-04-10,RB_CTB_BAND,-0.0038657935007510706,-0.0038657935007510706,1.009192249378208,-0.004271867952680308
2013-04-11,CTB_ONLY,0.0015630828660379427,0.0015630828660379427,1.0168055890925607,-0.003702296023423979
2013-04-11,ERC,0.0018059245841891098,0.0018059245841891098,1.0110146784168013,-0.0024736612931652857
2013-04-11,EW,0.0022283060140657284,0.0022283060140657284,1.0099197977746621,0.0
2013-04-11,GMV,0.001534824701163819,0.001534824701163819,1.0147126644994577,-0.0026630024180166467
2013-04-11,RB_CTB_BAND,0.001805923862331972,0.001805923862331972,1.0110147737430406,-0.0024736587586208225
2013-04-12,CTB_ONLY,3.612960029720717e-05,3.612960029720717e-05,1.0168423258720747,-0.0036663001856022115
2013-04-12,ERC,-0.0002895819521148645,-0.0002895819521148645,1.0107219068126085,-0.0027625269176140277
2013-04-12,EW,-0.004642639249377468,-0.004642639249377468,1.0052311044827902,-0.004642639249377356
2013-04-12,GMV,0.0014281942134138877,0.0014281942134138877,1.0161618712551737,-0.0012386114892464217
2013-04-12,RB_CTB_BAND,-0.0002895820701440141,-0.0002895820701440141,1.0107220019919139,-0.0027625245015406863
2013-04-15,CTB_ONLY,-0.012227803356747544,-0.012227803356747544,1.004408577866493,-0.015849272744633436
2013-04-15,ERC,-0.010733764237936434,-0.010733764237936434,0.9998730561547644,-0.013466638842915879
2013-04-15,EW,-0.01957260551868246,-0.01957260551868246,0.985556112619639,-0.024124376221466237
2013-04-15,GMV,-0.007310158609305468,-0.007310158609305468,1.0087335668035697,-0.008539715652110202
2013-04-15,RB_CTB_BAND,-0.010733762450274579,-0.010733762450274579,0.9998731521192668,-0.013466634670052602
2013-04-16,CTB_ONLY,0.001831003808922749,0.001831003808922749,1.0062476537982812,-0.014047289014474829
2013-04-16,ERC,0.0019187893195217515,0.0019187893195217515,1.0017916018957918,-0.011573689166175738
2013-04-16,EW,0.007365986968850858,0.007365986968850858,0.9928157061022667,-0.01693608909349431
2013-04-16,GMV,0.0007117345667039708,0.0007117345667039708,1.0094515173516585,-0.007834059096225587
2013-04-16,RB_CTB_BAND,0.001918789309226561,0.001918789309226561,1.0017916980341357,-0.011573684995462408
2013-04-17,CTB_ONLY,-0.0015587640340279816,-0.0015587640340279816,1.0046791511462154,-0.015584156639611435
2013-04-17,ERC,-0.002008876314504676,-0.002008876314504676,0.9997791264746736,-0.013559315370643032
2013-04-17,EW,-0.00659184461031026,-0.00659184461031026,0.9862712192409651,-0.023416293636193908
2013-04-17,GMV,-0.0012918303583015142,-0.0012918303583015142,1.0081474772363102,-0.009115769179157795
2013-04-17,RB_CTB_BAND,-0.0020088762443498595,-0.0020088762443498595,0.999779222490168,-0.013559311138965247
2013-04-18,CTB_ONLY,0.001291204640070052,0.001291204640070052,1.0059763975279572,-0.014313074334905918
2013-04-18,ERC,0.00023598295773049436,0.00023598295773049436,1.0000150573100164,-0.013326532180258477
2013-04-18,EW,0.0008029195257680533,0.0008029195257680533,0.9870631156605968,-0.02263217550980734
2013-04-18,GMV,-0.0008827286101288282,-0.0008827286101288282,1.0072575566149244,-0.009990451039028847
2013-04-18,RB_CTB_BAND,0.00023598489871304933,0.00023598489871304933,1.0000151552887229,-0.01332652603291784
2013-04-19,CTB_ONLY,0.0022769479445647217,0.0022769479445647217,1.008266953418589,-0.012068716515528544
2013-04-19,ERC,0.0028547993703868504,0.0028547993703868504,1.0028698996660024,-0.010509777385549257
2013-04-19,EW,0.00546965892166199,0.00546965892166199,0.9924620142374133,-0.01728630686883914
2013-04-19,GMV,0.0022708635918756506,0.0022708635918756506,1.0095449011278828,-0.007742274398684357
2013-04-19,RB_CTB_BAND,0.002854797724738536,0.002854797724738536,1.0028699962787453,-0.010509772844376708
