date,strategy,obj_total,dr_term,smooth_term,l2_term,band_penalty
2016-02-29,ERC,3.2606022608719165e-11,3.2606022608719165e-11,0.0,0.0,0.0
2016-03-31,ERC,1.2634550580731482e-14,1.2634550580731482e-14,0.0,0.0,0.0
2016-04-29,ERC,1.528460178572469e-13,1.528460178572469e-13,0.0,0.0,0.0
2016-05-31,ERC,8.841281063448977e-13,8.841281063448977e-13,0.0,0.0,0.0
2016-06-30,ERC,1.3717223110141943e-12,1.3717223110141943e-12,0.0,0.0,0.0
2016-07-29,ERC,6.814882825871924e-13,6.814882825871924e-13,0.0,0.0,0.0
2016-08-31,ERC,1.9840134182116842e-12,1.9840134182116842e-12,0.0,0.0,0.0
2016-09-30,ERC,1.2487285277835256e-15,1.2487285277835256e-15,0.0,0.0,0.0
2016-10-31,ERC,6.551902677118159e-12,6.551902677118159e-12,0.0,0.0,0.0
2016-11-30,ERC,1.5642336411219014e-13,1.5642336411219014e-13,0.0,0.0,0.0
2016-12-30,ERC,2.1186192166947235e-11,2.1186192166947235e-11,0.0,0.0,0.0
2017-01-31,ERC,4.016669793583205e-11,4.016669793583205e-11,0.0,0.0,0.0
2017-02-28,ERC,4.765873569269194e-12,4.765873569269194e-12,0.0,0.0,0.0
2017-03-31,ERC,5.251036141614904e-12,5.251036141614904e-12,0.0,0.0,0.0
2017-04-28,ERC,3.462842722812007e-11,3.462842722812007e-11,0.0,0.0,0.0
2017-05-31,ERC,4.419558886721899e-11,4.419558886721899e-11,0.0,0.0,0.0
2017-06-30,ERC,4.840460961269108e-12,4.840460961269108e-12,0.0,0.0,0.0
2017-07-31,ERC,1.6107253772311122e-12,1.6107253772311122e-12,0.0,0.0,0.0
2017-08-31,ERC,3.5367615932349405e-11,3.5367615932349405e-11,0.0,0.0,0.0
2017-09-29,ERC,8.099935984622023e-12,8.099935984622023e-12,0.0,0.0,0.0
2017-10-31,ERC,3.3051001068548544e-12,3.3051001068548544e-12,0.0,0.0,0.0
2017-11-30,ERC,7.956089265173594e-16,7.956089265173594e-16,0.0,0.0,0.0
2017-12-29,ERC,1.0612091963934307e-14,1.0612091963934307e-14,0.0,0.0,0.0
2018-01-31,ERC,7.993282037963644e-14,7.993282037963644e-14,0.0,0.0,0.0
2018-02-28,ERC,3.710651223903872e-14,3.710651223903872e-14,0.0,0.0,0.0
2018-03-29,ERC,1.115317319170742e-11,1.115317319170742e-11,0.0,0.0,0.0
2018-04-30,ERC,2.706613312939322e-11,2.706613312939322e-11,0.0,0.0,0.0
2018-05-31,ERC,2.0474600338089939e-13,2.0474600338089939e-13,0.0,0.0,0.0
2018-06-29,ERC,2.1286417420221002e-13,2.1286417420221002e-13,0.0,0.0,0.0
2018-07-31,ERC,1.4409651167859698e-12,1.4409651167859698e-12,0.0,0.0,0.0
2018-08-31,ERC,2.486295427808972e-13,2.486295427808972e-13,0.0,0.0,0.0
2018-09-28,ERC,4.9730566202901727e-11,4.9730566202901727e-11,0.0,0.0,0.0
2018-10-31,ERC,4.731451377398222e-12,4.731451377398222e-12,0.0,0.0,0.0
2018-11-30,ERC,4.2590485692776226e-14,4.2590485692776226e-14,0.0,0.0,0.0
2018-12-31,ERC,2.560917578722765e-11,2.560917578722765e-11,0.0,0.0,0.0
2019-01-31,ERC,4.264093610798799e-11,4.264093610798799e-11,0.0,0.0,0.0
2019-02-28,ERC,7.424538433241771e-12,7.424538433241771e-12,0.0,0.0,0.0
2019-03-29,ERC,2.7883671985610232e-11,2.7883671985610232e-11,0.0,0.0,0.0
2019-04-30,ERC,6.769118145238672e-13,6.769118145238672e-13,0.0,0.0,0.0
2019-05-31,ERC,1.2556097651797842e-11,1.2556097651797842e-11,0.0,0.0,0.0
2019-06-28,ERC,1.472129320207976e-11,1.472129320207976e-11,0.0,0.0,0.0
2019-07-31,ERC,1.1639778418087326e-11,1.1639778418087326e-11,0.0,0.0,0.0
2019-08-30,ERC,1.3179779914723912e-12,1.3179779914723912e-12,0.0,0.0,0.0
2019-09-30,ERC,1.0134375319942255e-11,1.0134375319942255e-11,0.0,0.0,0.0
2019-10-31,ERC,1.8663278463193595e-12,1.8663278463193595e-12,0.0,0.0,0.0
2019-11-29,ERC,3.376194505194796e-11,3.376194505194796e-11,0.0,0.0,0.0
2019-12-31,ERC,3.0806795007010827e-12,3.0806795007010827e-12,0.0,0.0,0.0
2020-01-31,ERC,1.626079456264784e-12,1.626079456264784e-12,0.0,0.0,0.0
2020-02-28,ERC,5.142868019250683e-13,5.142868019250683e-13,0.0,0.0,0.0
2020-03-31,ERC,3.207859416002276e-12,3.207859416002276e-12,0.0,0.0,0.0
2020-04-30,ERC,1.9055171495757187e-12,1.9055171495757187e-12,0.0,0.0,0.0
2020-05-29,ERC,7.166582718878622e-13,7.166582718878622e-13,0.0,0.0,0.0
2020-06-30,ERC,2.3303895181973287e-14,2.3303895181973287e-14,0.0,0.0,0.0
2020-07-31,ERC,3.4345018082984457e-15,3.4345018082984457e-15,0.0,0.0,0.0
2020-08-31,ERC,1.4772419858477593e-14,1.4772419858477593e-14,0.0,0.0,0.0
2020-09-30,ERC,8.5758956281633e-12,8.5758956281633e-12,0.0,0.0,0.0
2020-10-30,ERC,2.222661874073096e-13,2.222661874073096e-13,0.0,0.0,0.0
2020-11-30,ERC,9.209257223188562e-12,9.209257223188562e-12,0.0,0.0,0.0
2020-12-31,ERC,2.853139911430193e-11,2.853139911430193e-11,0.0,0.0,0.0
2021-01-29,ERC,2.1209574249583523e-11,2.1209574249583523e-11,0.0,0.0,0.0
2021-02-26,ERC,3.9478006132894587e-11,3.9478006132894587e-11,0.0,0.0,0.0
2021-03-31,ERC,1.5556037807262768e-11,1.5556037807262768e-11,0.0,0.0,0.0
2021-04-30,ERC,6.257369960764898e-13,6.257369960764898e-13,0.0,0.0,0.0
2021-05-28,ERC,1.2695141939479302e-11,1.2695141939479302e-11,0.0,0.0,0.0
2021-06-30,ERC,4.3809580871277175e-12,4.3809580871277175e-12,0.0,0.0,0.0
2021-07-30,ERC,1.495168899692882e-13,1.495168899692882e-13,0.0,0.0,0.0
2021-08-31,ERC,4.957233002366993e-11,4.957233002366993e-11,0.0,0.0,0.0
2021-09-30,ERC,3.624574347516466e-11,3.624574347516466e-11,0.0,0.0,0.0
2021-10-29,ERC,2.0392751765942946e-15,2.0392751765942946e-15,0.0,0.0,0.0
2021-11-30,ERC,3.294674209390381e-11,3.294674209390381e-11,0.0,0.0,0.0
2021-12-31,ERC,4.802277887564435e-11,4.802277887564435e-11,0.0,0.0,0.0
2022-01-31,ERC,5.720589953837362e-11,5.720589953837362e-11,0.0,0.0,0.0
2022-02-28,ERC,1.2500029790468202e-11,1.2500029790468202e-11,0.0,0.0,0.0
2022-03-31,ERC,3.409000878453075e-16,3.409000878453075e-16,0.0,0.0,0.0
2022-04-29,ERC,1.7947170850339553e-12,1.7947170850339553e-12,0.0,0.0,0.0
2022-05-31,ERC,1.8454856105454045e-12,1.8454856105454045e-12,0.0,0.0,0.0
2022-06-30,ERC,1.1965922583134059e-15,1.1965922583134059e-15,0.0,0.0,0.0
2022-07-29,ERC,3.3817663939379385e-11,3.3817663939379385e-11,0.0,0.0,0.0
2022-08-31,ERC,4.739245173480184e-14,4.739245173480184e-14,0.0,0.0,0.0
2022-09-30,ERC,8.617554870884697e-14,8.617554870884697e-14,0.0,0.0,0.0
2022-10-31,ERC,8.17719148746882e-12,8.17719148746882e-12,0.0,0.0,0.0
2022-11-30,ERC,2.0024052540648477e-13,2.0024052540648477e-13,0.0,0.0,0.0
2022-12-30,ERC,2.23000049819791e-13,2.23000049819791e-13,0.0,0.0,0.0
2023-01-31,ERC,9.898736228313057e-13,9.898736228313057e-13,0.0,0.0,0.0
2023-02-28,ERC,2.6782450422361504e-14,2.6782450422361504e-14,0.0,0.0,0.0
2023-03-31,ERC,1.0097074325671107e-12,1.0097074325671107e-12,0.0,0.0,0.0
2023-04-28,ERC,1.9556464932183222e-11,1.9556464932183222e-11,0.0,0.0,0.0
2023-05-31,ERC,4.700759476413643e-12,4.700759476413643e-12,0.0,0.0,0.0
2023-06-30,ERC,2.4112518244521863e-11,2.4112518244521863e-11,0.0,0.0,0.0
2023-07-31,ERC,4.518107965694418e-11,4.518107965694418e-11,0.0,0.0,0.0
2023-08-31,ERC,1.053166961928306e-12,1.053166961928306e-12,0.0,0.0,0.0
2023-09-29,ERC,1.2312407990180907e-12,1.2312407990180907e-12,0.0,0.0,0.0
2023-10-31,ERC,4.344292972671846e-11,4.344292972671846e-11,0.0,0.0,0.0
2023-11-30,ERC,1.0205539655254623e-15,1.0205539655254623e-15,0.0,0.0,0.0
2023-12-29,ERC,6.5254359065358636e-12,6.5254359065358636e-12,0.0,0.0,0.0
2024-01-31,ERC,3.437257542352304e-12,3.437257542352304e-12,0.0,0.0,0.0
2024-02-29,ERC,2.078596578676755e-12,2.078596578676755e-12,0.0,0.0,0.0
2024-03-28,ERC,2.3286419118457665e-11,2.3286419118457665e-11,0.0,0.0,0.0
2024-04-30,ERC,5.81050952885875e-13,5.81050952885875e-13,0.0,0.0,0.0
2024-05-31,ERC,1.447825224100717e-11,1.447825224100717e-11,0.0,0.0,0.0
2024-06-28,ERC,8.109293657276315e-12,8.109293657276315e-12,0.0,0.0,0.0
2024-07-31,ERC,2.5325319889090086e-11,2.5325319889090086e-11,0.0,0.0,0.0
2024-08-30,ERC,6.682276148847141e-12,6.682276148847141e-12,0.0,0.0,0.0
2024-09-30,ERC,8.766135554469008e-12,8.766135554469008e-12,0.0,0.0,0.0
2024-10-31,ERC,2.2271718442267425e-11,2.2271718442267425e-11,0.0,0.0,0.0
2024-11-29,ERC,2.7122237453742698e-11,2.7122237453742698e-11,0.0,0.0,0.0
2024-12-31,ERC,5.831283633939571e-11,5.831283633939571e-11,0.0,0.0,0.0
2025-01-31,ERC,8.526916169264951e-12,8.526916169264951e-12,0.0,0.0,0.0
2025-02-28,ERC,8.32574936544126e-14,8.32574936544126e-14,0.0,0.0,0.0
2025-03-31,ERC,1.0644784529135184e-16,1.0644784529135184e-16,0.0,0.0,0.0
2025-04-30,ERC,6.730268968454936e-13,6.730268968454936e-13,0.0,0.0,0.0
2025-05-30,ERC,2.4139082407650862e-11,2.4139082407650862e-11,0.0,0.0,0.0
2025-06-30,ERC,2.836406517010623e-12,2.836406517010623e-12,0.0,0.0,0.0
2025-07-31,ERC,2.656287979504787e-11,2.656287979504787e-11,0.0,0.0,0.0
2025-08-29,ERC,2.145060560300096e-12,2.145060560300096e-12,0.0,0.0,0.0
2025-09-30,ERC,2.8955704846723822e-11,2.8955704846723822e-11,0.0,0.0,0.0
2025-10-31,ERC,1.4687433774770162e-11,1.4687433774770162e-11,0.0,0.0,0.0
2025-11-28,ERC,3.2625100305268497e-12,3.2625100305268497e-12,0.0,0.0,0.0
2013-01-31,CTB_ONLY,0.00014171460478593905,0.057723682954305244,0.0,0.0,0.0
2013-02-28,CTB_ONLY,0.0001352966636660083,0.059804237366076644,0.0,0.0,0.0
2013-03-28,CTB_ONLY,0.00014154756220080645,0.05953572382988354,0.0,0.0,0.0
2013-04-30,CTB_ONLY,0.00016802294403099743,0.059446044334267416,0.0,0.0,0.0
2013-05-31,CTB_ONLY,0.00011334938529485387,0.06078877857101995,0.0,0.0,0.0
2013-06-28,CTB_ONLY,0.00013175669723185156,0.06037308964433553,0.0,0.0,0.0
2013-07-31,CTB_ONLY,0.00017365786536022753,0.06251138976671909,0.0,0.0,0.0
2013-08-30,CTB_ONLY,0.00020910574231785203,0.06215344734748675,0.0,0.0,0.0
2013-09-30,CTB_ONLY,0.0005149376429497492,0.06373437326612737,0.0,0.0,0.0
2013-10-31,CTB_ONLY,0.004475510271381224,0.10374889477391128,0.0,0.0,0.0
2013-11-29,CTB_ONLY,0.00863451228177792,0.11017469738528016,0.0,0.0,0.0
2013-12-31,CTB_ONLY,0.013877288941553316,0.11398881766035338,0.0,0.0,0.0
2014-01-31,CTB_ONLY,0.01534889497136395,0.11024361108010823,0.0,0.0,0.0
2014-02-28,CTB_ONLY,0.018397430660576558,0.10765088693672142,0.0,0.0,0.0
2014-03-31,CTB_ONLY,0.020624265922907413,0.10104838414058386,0.0,0.0,0.0
2014-04-30,CTB_ONLY,0.020511241668168326,0.10016277907727009,0.0,0.0,0.0
2014-05-30,CTB_ONLY,0.021780477166711745,0.09822929931354249,0.0,0.0,0.0
2014-06-30,CTB_ONLY,0.022858711309555718,0.09842970181370206,0.0,0.0,0.0
2014-07-31,CTB_ONLY,0.02359374778297501,0.09746875783582576,0.0,0.0,0.0
2014-08-29,CTB_ONLY,0.023930638331361186,0.10046025903700738,0.0,0.0,0.0
2014-09-30,CTB_ONLY,0.02471591448746291,0.10048105523758223,0.0,0.0,0.0
2014-10-31,CTB_ONLY,0.02396341310758712,0.10132911816134116,0.0,0.0,0.0
2014-11-28,CTB_ONLY,0.025134643041796755,0.09990071680412864,0.0,0.0,0.0
2014-12-31,CTB_ONLY,0.024973606521741434,0.10097196630870287,0.0,0.0,0.0
2015-01-30,CTB_ONLY,0.02458685951639133,0.1022527555864225,0.0,0.0,0.0
2015-02-27,CTB_ONLY,0.024680117647548346,0.10120722420368101,0.0,0.0,0.0
2015-03-31,CTB_ONLY,0.024549153156089513,0.10106223091876562,0.0,0.0,0.0
2015-04-30,CTB_ONLY,0.024280360019471654,0.10042230040359068,0.0,0.0,0.0
2015-05-29,CTB_ONLY,0.02380609222028676,0.0996147803090216,0.0,0.0,0.0
2015-06-30,CTB_ONLY,0.023085537901980823,0.09895231581126321,0.0,0.0,0.0
2015-07-31,CTB_ONLY,0.022858536731661737,0.0989091519596379,0.0,0.0,0.0
2015-08-31,CTB_ONLY,0.02246886249193234,0.10038286128248895,0.0,0.0,0.0
2015-09-30,CTB_ONLY,0.022752547025831297,0.10086448327269257,0.0,0.0,0.0
2015-10-30,CTB_ONLY,0.02275819210275365,0.1015574421125783,0.0,0.0,0.0
2015-11-30,CTB_ONLY,0.02210252394161771,0.10208762057623033,0.0,0.0,0.0
2015-12-31,CTB_ONLY,0.022748157113991075,0.10391016386587115,0.0,0.0,0.0
2016-01-29,CTB_ONLY,0.023754519077457605,0.10461780006639196,0.0,0.0,0.0
2016-02-29,CTB_ONLY,0.024039800985239355,0.10440317832564106,0.0,0.0,0.0
2016-03-31,CTB_ONLY,0.024083771608037458,0.10439753311049081,0.0,0.0,0.0
2016-04-29,CTB_ONLY,0.024104336058144406,0.10425033671707898,0.0,0.0,0.0
2016-05-31,CTB_ONLY,0.024539960728885653,0.10458178664398293,0.0,0.0,0.0
2016-06-30,CTB_ONLY,0.02645500223243379,0.10293145369835421,0.0,0.0,0.0
2016-07-29,CTB_ONLY,0.026915601324980675,0.10365138419754172,0.0,0.0,0.0
2016-08-31,CTB_ONLY,0.029209546635783255,0.10159744934794918,0.0,0.0,0.0
2016-09-30,CTB_ONLY,0.02686722592812383,0.10264637446413002,0.0,0.0,0.0
2016-10-31,CTB_ONLY,0.024914350826077476,0.10258938856255545,0.0,0.0,0.0
2016-11-30,CTB_ONLY,0.02102255207481907,0.09857547714299389,0.0,0.0,0.0
2016-12-30,CTB_ONLY,0.018735589104942173,0.09628090923430249,0.0,0.0,0.0
2017-01-31,CTB_ONLY,0.018446696682833483,0.09518593617917127,0.0,0.0,0.0
2017-02-28,CTB_ONLY,0.01793009508320994,0.09578827395665988,0.0,0.0,0.0
2017-03-31,CTB_ONLY,0.018367616748768814,0.095829691417646,0.0,0.0,0.0
2017-04-28,CTB_ONLY,0.017477967134043537,0.09548297168006123,0.0,0.0,0.0
2017-05-31,CTB_ONLY,0.017619306491606458,0.09469999727325312,0.0,0.0,0.0
2017-06-30,CTB_ONLY,0.016570205551634905,0.09465110753949438,0.0,0.0,0.0
2017-07-31,CTB_ONLY,0.015863908699828205,0.09450813575847049,0.0,0.0,0.0
2017-08-31,CTB_ONLY,0.015819116550760147,0.0936762642493336,0.0,0.0,0.0
2017-09-29,CTB_ONLY,0.015132724065775002,0.09322630983154043,0.0,0.0,0.0
2017-10-31,CTB_ONLY,0.014807493748602933,0.09270338173330106,0.0,0.0,0.0
2017-11-30,CTB_ONLY,0.014888868112421162,0.09190586966073012,0.0,0.0,0.0
2017-12-29,CTB_ONLY,0.01464754085415389,0.09235124794834754,0.0,0.0,0.0
2018-01-31,CTB_ONLY,0.01400982750871919,0.09193713642569919,0.0,0.0,0.0
2018-02-28,CTB_ONLY,0.013989595286238643,0.09468201595641039,0.0,0.0,0.0
2018-03-29,CTB_ONLY,0.014229457289588073,0.09559736181119804,0.0,0.0,0.0
2018-04-30,CTB_ONLY,0.014646763701982967,0.09392096792796083,0.0,0.0,0.0
2018-05-31,CTB_ONLY,0.01493333758638443,0.09526549495134869,0.0,0.0,0.0
2018-06-29,CTB_ONLY,0.013972288707145194,0.09121303713412374,0.0,0.0,0.0
2018-07-31,CTB_ONLY,0.013757022080801288,0.09196657798676586,0.0,0.0,0.0
2018-08-31,CTB_ONLY,0.013466678936152696,0.0923157592819126,0.0,0.0,0.0
2018-09-28,CTB_ONLY,0.012843091960393963,0.09242807182842921,0.0,0.0,0.0
2018-10-31,CTB_ONLY,0.012833204279445894,0.09327334355920221,0.0,0.0,0.0
2018-11-30,CTB_ONLY,0.013381681166547189,0.09546301601423104,0.0,0.0,0.0
2018-12-31,CTB_ONLY,0.014139408115830608,0.09946193269981708,0.0,0.0,0.0
2019-01-31,CTB_ONLY,0.01574630541705123,0.0969354619663221,0.0,0.0,0.0
2019-02-28,CTB_ONLY,0.01599475694830479,0.09693422014289135,0.0,0.0,0.0
2019-03-29,CTB_ONLY,0.015641657846753643,0.09811905221873858,0.0,0.0,0.0
2019-04-30,CTB_ONLY,0.015606893015019717,0.09675452230719286,0.0,0.0,0.0
2019-05-31,CTB_ONLY,0.01677185079980487,0.09706189566784454,0.0,0.0,0.0
2019-06-28,CTB_ONLY,0.017481884814435394,0.0948513889527111,0.0,0.0,0.0
2019-07-31,CTB_ONLY,0.017431938164219403,0.09758462369155316,0.0,0.0,0.0
2019-08-30,CTB_ONLY,0.019360023680134956,0.10371057712815342,0.0,0.0,0.0
2019-09-30,CTB_ONLY,0.019353566118376995,0.10337511823764216,0.0,0.0,0.0
2019-10-31,CTB_ONLY,0.019772457791761112,0.10086853231611333,0.0,0.0,0.0
2019-11-29,CTB_ONLY,0.019289055620886193,0.1017602462973736,0.0,0.0,0.0
2019-12-31,CTB_ONLY,0.019664607668913443,0.10027671879031533,0.0,0.0,0.0
2020-01-31,CTB_ONLY,0.019655953000253728,0.09477346959922683,0.0,0.0,0.0
2020-02-28,CTB_ONLY,0.02156174670512672,0.0930238574699846,0.0,0.0,0.0
2020-03-31,CTB_ONLY,0.010750844502629862,0.11642660551119559,0.0,0.0,0.0
2020-04-30,CTB_ONLY,0.012018429188188713,0.1106084016644042,0.0,0.0,0.0
2020-05-29,CTB_ONLY,0.013449537340665008,0.10875736554297744,0.0,0.0,0.0
2020-06-30,CTB_ONLY,0.015216265672725594,0.10999090273696024,0.0,0.0,0.0
2020-07-31,CTB_ONLY,0.014928917768625722,0.11213981236636769,0.0,0.0,0.0
2020-08-31,CTB_ONLY,0.014862375677730622,0.10850475805460501,0.0,0.0,0.0
2020-09-30,CTB_ONLY,0.01471097984616628,0.10282304700808417,0.0,0.0,0.0
2020-10-30,CTB_ONLY,0.014984080792875557,0.09882056219255111,0.0,0.0,0.0
2020-11-30,CTB_ONLY,0.015530673037699191,0.09404371398483828,0.0,0.0,0.0
2020-12-31,CTB_ONLY,0.015401917164481386,0.09474517180706571,0.0,0.0,0.0
2021-01-29,CTB_ONLY,0.01491879539307843,0.09433641961755508,0.0,0.0,0.0
2021-02-26,CTB_ONLY,0.0141715633940978,0.09142267377637221,0.0,0.0,0.0
2021-03-31,CTB_ONLY,0.014235906789900363,0.08541231335492801,0.0,0.0,0.0
2021-04-30,CTB_ONLY,0.013947458111072855,0.08683100460186285,0.0,0.0,0.0
2021-05-28,CTB_ONLY,0.013220225489144963,0.08572307576222495,0.0,0.0,0.0
2021-06-30,CTB_ONLY,0.012250052720722587,0.0834539575144563,0.0,0.0,0.0
2021-07-30,CTB_ONLY,0.012259065012448842,0.08236234099654077,0.0,0.0,0.0
2021-08-31,CTB_ONLY,0.012340749436600783,0.08210625951576517,0.0,0.0,0.0
2021-09-30,CTB_ONLY,0.01282673352789282,0.07713083226589781,0.0,0.0,0.0
2021-10-29,CTB_ONLY,0.012921156793260833,0.07602307571805798,0.0,0.0,0.0
2021-11-30,CTB_ONLY,0.013510936104875759,0.07166758541418314,0.0,0.0,0.0
2021-12-31,CTB_ONLY,0.014819574537610356,0.0693838169795007,0.0,0.0,0.0
2022-01-31,CTB_ONLY,0.014710963659996834,0.06886658284323546,0.0,0.0,0.0
2022-02-28,CTB_ONLY,0.01496742238316836,0.06856825968723688,0.0,0.0,0.0
2022-03-31,CTB_ONLY,0.014753847324898112,0.06820332955154482,0.0,0.0,0.0
2022-04-29,CTB_ONLY,0.014810216628985677,0.0665858569423396,0.0,0.0,0.0
2022-05-31,CTB_ONLY,0.014836102473406821,0.06542361703802113,0.0,0.0,0.0
2022-06-30,CTB_ONLY,0.014190079745246347,0.06587525458389835,0.0,0.0,0.0
2022-07-29,CTB_ONLY,0.015100913484745536,0.06509457339219651,0.0,0.0,0.0
2022-08-31,CTB_ONLY,0.014963124733567736,0.06574700858607395,0.0,0.0,0.0
2022-09-30,CTB_ONLY,0.015059936041437193,0.06525641649637202,0.0,0.0,0.0
2022-10-31,CTB_ONLY,0.014892989991405148,0.06550082196526848,0.0,0.0,0.0
2022-11-30,CTB_ONLY,0.01544737818650362,0.06685406751994834,0.0,0.0,0.0
2022-12-30,CTB_ONLY,0.015290759781822587,0.06749865649968165,0.0,0.0,0.0
2023-01-31,CTB_ONLY,0.015496861480500125,0.06929350379100864,0.0,0.0,0.0
2023-02-28,CTB_ONLY,0.01571104083015082,0.0701346548252417,0.0,0.0,0.0
2023-03-31,CTB_ONLY,0.016101915856356525,0.06838632498654493,0.0,0.0,0.0
2023-04-28,CTB_ONLY,0.016296639446505324,0.06814450362563126,0.0,0.0,0.0
2023-05-31,CTB_ONLY,0.016451825604053463,0.06798135732099385,0.0,0.0,0.0
2023-06-30,CTB_ONLY,0.016440950733634583,0.06806426451259748,0.0,0.0,0.0
2023-07-31,CTB_ONLY,0.016600696714736372,0.06855099783513201,0.0,0.0,0.0
2023-08-31,CTB_ONLY,0.01686207757625219,0.06872646065056345,0.0,0.0,0.0
2023-09-29,CTB_ONLY,0.016730009951006243,0.06882663152630636,0.0,0.0,0.0
2023-10-31,CTB_ONLY,0.01645312956176062,0.0699539351366508,0.0,0.0,0.0
2023-11-30,CTB_ONLY,0.016190837426485614,0.07097790788718691,0.0,0.0,0.0
2023-12-29,CTB_ONLY,0.01584945299464861,0.07234690466451764,0.0,0.0,0.0
2024-01-31,CTB_ONLY,0.015428135079226184,0.07356057308794478,0.0,0.0,0.0
2024-02-29,CTB_ONLY,0.015220658674195262,0.0748308797056416,0.0,0.0,0.0
2024-03-28,CTB_ONLY,0.015261032671414819,0.0752412189156531,0.0,0.0,0.0
2024-04-30,CTB_ONLY,0.01523582164642561,0.07543590089850027,0.0,0.0,0.0
2024-05-31,CTB_ONLY,0.014703779693009629,0.07613872867456631,0.0,0.0,0.0
2024-06-28,CTB_ONLY,0.014357725619898204,0.07668097309985106,0.0,0.0,0.0
2024-07-31,CTB_ONLY,0.014276202322056687,0.07666011396590394,0.0,0.0,0.0
2024-08-30,CTB_ONLY,0.013682435936700377,0.07587678411479612,0.0,0.0,0.0
2024-09-30,CTB_ONLY,0.01378701220556979,0.07545543904386094,0.0,0.0,0.0
2024-10-31,CTB_ONLY,0.01376722844192983,0.07573980638314365,0.0,0.0,0.0
2024-11-29,CTB_ONLY,0.01381511782564546,0.07669497204546864,0.0,0.0,0.0
2024-12-31,CTB_ONLY,0.01372497229939869,0.07688609796937564,0.0,0.0,0.0
2025-01-31,CTB_ONLY,0.013619429112099794,0.07737845188971784,0.0,0.0,0.0
2025-02-28,CTB_ONLY,0.01331150886344919,0.07775703307238356,0.0,0.0,0.0
2025-03-31,CTB_ONLY,0.014030637019975879,0.07986400951499484,0.0,0.0,0.0
2025-04-30,CTB_ONLY,0.015688556348810775,0.08040293378049324,0.0,0.0,0.0
2025-05-30,CTB_ONLY,0.015009545694880945,0.08088550055395881,0.0,0.0,0.0
2025-06-30,CTB_ONLY,0.01373028555146941,0.08291899095989376,0.0,0.0,0.0
2025-07-31,CTB_ONLY,0.013012741745428545,0.08402860165438102,0.0,0.0,0.0
2025-08-29,CTB_ONLY,0.01336988082248784,0.0850557553636378,0.0,0.0,0.0
2025-09-30,CTB_ONLY,0.013020592802321852,0.08600890223261412,0.0,0.0,0.0
2025-10-31,CTB_ONLY,0.012887248160788943,0.08524746042634532,0.0,0.0,0.0
2025-11-28,CTB_ONLY,0.012739368630377697,0.08611752618732627,0.0,0.0,0.0
2013-01-31,RB_CTB_BAND,4.1947658869112965e-09,2.975795835467775e-11,4.150403972669166e-09,1.460395588745279e-11,0.0
2013-02-28,RB_CTB_BAND,4.7185316237606744e-11,2.9687235164929536e-11,2.8576830802320246e-12,1.464039799244518e-11,0.0
2013-03-28,RB_CTB_BAND,3.160919096597925e-11,1.609579931111955e-11,8.542159351528173e-13,1.4659175719706883e-11,0.0
2013-04-30,RB_CTB_BAND,2.650679241415516e-11,4.791712714817781e-12,7.0078391930701976e-12,1.4707240506267183e-11,0.0
2013-05-31,RB_CTB_BAND,1.81551131367225e-11,1.2892746303925748e-13,3.3147670926315312e-12,1.471141858105171e-11,0.0
2013-06-28,RB_CTB_BAND,2.0038688033349416e-11,3.626216882148269e-13,4.971179318619737e-12,1.4704887026514853e-11,0.0
2013-07-31,RB_CTB_BAND,3.712778024034748e-11,1.682914235586144e-11,5.619233785444704e-12,1.467940409904134e-11,0.0
2013-08-30,RB_CTB_BAND,8.018597156297232e-11,6.287411126388801e-11,2.671167214628033e-12,1.4640693084456275e-11,0.0
2013-09-30,RB_CTB_BAND,2.5115459284670772e-11,1.6374506336306418e-14,1.0593593098222937e-11,1.4505491680111528e-11,0.0
2013-10-31,RB_CTB_BAND,1.4282333271352446e-10,2.31200389006479e-13,1.2848480138284654e-10,1.4107330941671436e-11,0.0
2013-11-29,RB_CTB_BAND,2.7086060567474946e-11,5.160315666653753e-13,1.281636827997046e-11,1.375366072083911e-11,0.0
2013-12-31,RB_CTB_BAND,1.8348944625115518e-11,3.529282344712602e-15,4.6378665608876105e-12,1.3707548781883196e-11,0.0
2014-01-31,RB_CTB_BAND,4.138689463832338e-11,1.1723804581818375e-11,1.6073027744717237e-11,1.3590062311787764e-11,0.0
2014-02-28,RB_CTB_BAND,2.0778618007123148e-11,1.4555378347552339e-13,7.071469886947875e-12,1.3561594336699749e-11,0.0
2014-03-31,RB_CTB_BAND,4.741450229193228e-11,2.6698022953843566e-11,7.097383357074071e-12,1.3619095981014643e-11,0.0
2014-04-30,RB_CTB_BAND,2.6907527381292517e-11,1.1343323357574994e-11,2.0853600183304923e-12,1.3478844005387028e-11,0.0
2014-05-30,RB_CTB_BAND,2.686876398035075e-11,1.0346697265706166e-11,3.1391266303443807e-12,1.3382940084300202e-11,0.0
2014-06-30,RB_CTB_BAND,5.6167286879937057e-11,3.926702181797877e-11,3.5028106179473115e-12,1.3397454444010977e-11,0.0
2014-07-31,RB_CTB_BAND,4.501862470958549e-07,4.4910152026127216e-07,2.043659278107362e-12,1.3369843224520444e-11,1.069313332080117e-09
2014-08-29,RB_CTB_BAND,5.413914952164021e-06,5.402832756643672e-06,1.910075994935221e-12,1.3357399158794719e-11,1.1066928045195067e-08
