date,strategy,asset,weight,ctr,ctb,dr,db,band_active,turnover,converged,solver_status,nit
2019-02-28,EW,DBC,0.1,0.12858967662077883,0.5446435553244279,0.045875567785149785,0.3872250735287732,False,0.007195939835569279,True,equal_weight,0
2019-03-29,EW,DBC,0.1,0.12944398960974512,0.5479796346052671,0.04625302645297585,0.3942309276640473,False,0.007742275279842274,True,equal_weight,0
2019-04-30,EW,DBC,0.1,0.12902807098412833,0.5467796539096581,0.045829310714508145,0.3885080136697295,False,0.007296962009583463,True,equal_weight,0
2019-05-31,EW,DBC,0.1,0.1292552085160168,0.5471332873017009,0.04656752024671519,0.3996642821675013,False,0.021210618830239898,True,equal_weight,0
2019-06-28,EW,DBC,0.1,0.12933305636497247,0.5454935250789972,0.046197975396402614,0.3939483423056339,False,0.01120457676648532,True,equal_weight,0
2019-07-31,EW,DBC,0.1,0.12868447921744056,0.5427117003392786,0.04552478229473296,0.38703331884240866,False,0.0053229897545641405,True,equal_weight,0
2019-08-30,EW,DBC,0.1,0.1286357093395071,0.5405941636066919,0.0467685520782118,0.4076560344299332,False,0.01991716729272864,True,equal_weight,0
2019-09-30,EW,DBC,0.1,0.12952847214096272,0.5376972988210225,0.04560073817927639,0.3931983415948431,False,0.00961842223169404,True,equal_weight,0
2019-10-31,EW,DBC,0.1,0.12967420889644138,0.5386008697125126,0.044928605280312915,0.3846724997860864,False,0.006643685253724024,True,equal_weight,0
2019-11-29,EW,DBC,0.1,0.12932609982913376,0.536457953523706,0.04494778809085804,0.3865001342686605,False,0.005772527683256534,True,equal_weight,0
2019-12-31,EW,DBC,0.1,0.12775398784227954,0.5353923952712819,0.04463411939192929,0.37770009258049153,False,0.012822881321772242,True,equal_weight,0
2020-01-31,EW,DBC,0.1,0.12838203635733017,0.5393897357949745,0.044498043980024375,0.3709076815236431,False,0.01918220076768916,True,equal_weight,0
2020-02-28,EW,DBC,0.1,0.12923450808407475,0.5483057847672242,0.046998876385478325,0.416177506082553,False,0.022490366234549718,True,equal_weight,0
2020-03-31,EW,DBC,0.1,0.11115818814667748,0.5671267916218331,0.05730897266825219,0.7685893776722568,False,0.04445710222531132,True,equal_weight,0
2020-04-30,EW,DBC,0.1,0.10820575626876916,0.5634623168601631,0.05970337066445634,0.8327534945437388,False,0.017644156354741307,True,equal_weight,0
2020-05-29,EW,DBC,0.1,0.10980386666918726,0.5708935128749035,0.061571322885352206,0.8712613239390734,False,0.010156103901470315,True,equal_weight,0
2020-06-30,EW,DBC,0.1,0.1112567552176394,0.5824415674351947,0.06380909812415872,0.9231839463623194,False,0.0071486776451264306,True,equal_weight,0
2020-07-31,EW,DBC,0.1,0.11082031409572148,0.5852464765247275,0.06344829229644615,0.9195905456290401,False,0.010730582573365857,True,equal_weight,0
2020-08-31,EW,DBC,0.1,0.11034194457747774,0.5841818267660323,0.061296865429185776,0.8884070486884355,False,0.014336706262365197,True,equal_weight,0
2020-09-30,EW,DBC,0.1,0.10954271167161933,0.5844905337406591,0.060353868176475596,0.873806605566696,False,0.007727653361429304,True,equal_weight,0
2020-10-30,EW,DBC,0.1,0.10990080061167752,0.5853305261099558,0.060297950267423066,0.8786346612500652,False,0.007063696526383591,True,equal_weight,0
2020-11-30,EW,DBC,0.1,0.10966912698149431,0.5853768280831032,0.060382088977031394,0.88157203138812,False,0.024850771200935512,True,equal_weight,0
2020-12-31,EW,DBC,0.1,0.10939225992774543,0.5860119747271241,0.06073599593027301,0.8870272246467663,False,0.01280443787505084,True,equal_weight,0
2021-01-29,EW,DBC,0.1,0.1082514944691056,0.5819737405255003,0.05937610556593106,0.8610213128644019,False,0.008734374394762628,True,equal_weight,0
2021-02-26,EW,DBC,0.1,0.1063062435035424,0.5758116539303582,0.058029231035195035,0.8337657854387229,False,0.0189101997067039,True,equal_weight,0
2021-03-31,EW,DBC,0.1,0.10751329528048058,0.5737036748373143,0.05714710340875117,0.8171700231099844,False,0.01230344058667774,True,equal_weight,0
2021-04-30,EW,DBC,0.1,0.1065639955705578,0.5720199738434073,0.056383543017807285,0.802091481807645,False,0.010277818641153923,True,equal_weight,0
2021-05-28,EW,DBC,0.1,0.10540416925974973,0.5673794930207442,0.0559954890538828,0.7931819340366133,False,0.00883981313440299,True,equal_weight,0
2021-06-30,EW,DBC,0.1,0.10510426214772811,0.5663745691141323,0.05491948874112131,0.7820146251194342,False,0.01014976020622485,True,equal_weight,0
2021-07-30,EW,DBC,0.1,0.10522783625437859,0.5637020906468372,0.05544813171494608,0.7923337871495264,False,0.00890890946384823,True,equal_weight,0
2021-08-31,EW,DBC,0.1,0.10621277528829137,0.5648920720005443,0.055268917464186225,0.7932016309538734,False,0.005962047880141583,True,equal_weight,0
2021-09-30,EW,DBC,0.1,0.10644992871742008,0.5632921650503364,0.05543506207437716,0.7987622380779342,False,0.01052592107290811,True,equal_weight,0
2021-10-29,EW,DBC,0.1,0.1068958032442506,0.5630190147449152,0.05550873524956629,0.7998945913013003,False,0.011093690756965563,True,equal_weight,0
2021-11-30,EW,DBC,0.1,0.10870668842665455,0.565279494091056,0.05610127960786031,0.8237291455434006,False,0.013222171931165712,True,equal_weight,0
2021-12-31,EW,DBC,0.1,0.11094934110081632,0.5762474191113439,0.05692218692119082,0.8493077681987174,False,0.01424829144604764,True,equal_weight,0
2022-01-31,EW,DBC,0.1,0.10989823770063488,0.5726863075822525,0.05698203542924496,0.8465799336690801,False,0.013859780543057025,True,equal_weight,0
2022-02-28,EW,DBC,0.1,0.10825012490257759,0.5657773734308224,0.05687771319054552,0.8351503745920265,False,0.014810982635915217,True,equal_weight,0
2022-03-31,EW,DBC,0.1,0.1087900203934899,0.5378073594752771,0.05581056356677087,0.7983578140093781,False,0.019333212975258418,True,equal_weight,0
2022-04-29,EW,DBC,0.1,0.10879501880314998,0.5379087367751357,0.054933431463792676,0.7825234384961443,False,0.016170592455026146,True,equal_weight,0
2022-05-31,EW,DBC,0.1,0.10858530641527225,0.5411320343027073,0.054668098001961714,0.7757334991383882,False,0.010567455720988016,True,equal_weight,0
2022-06-30,EW,DBC,0.1,0.10597776228151283,0.5351351069448091,0.05292970091355248,0.7339243270305396,False,0.014222361765384967,True,equal_weight,0
2022-07-29,EW,DBC,0.1,0.10823066667319742,0.5353330081798945,0.05216370555069953,0.7268634791026927,False,0.015211764631349503,True,equal_weight,0
2022-08-31,EW,DBC,0.1,0.1063507582124793,0.5274602200508245,0.050853387811148315,0.7012026074789377,False,0.006666858426316612,True,equal_weight,0
2022-09-30,EW,DBC,0.1,0.10640925469407608,0.5330057312940392,0.04820339337577705,0.6518966690502687,False,0.013236178890508925,True,equal_weight,0
2022-10-31,EW,DBC,0.1,0.10494680756037396,0.5320095326828669,0.04698786213141687,0.6250106508437107,False,0.017840230366021698,True,equal_weight,0
2022-11-30,EW,DBC,0.1,0.10320046818746316,0.5304992703841115,0.04540006656545825,0.5969211279414092,False,0.015116321444349975,True,equal_weight,0
2022-12-30,EW,DBC,0.1,0.1034139543380014,0.5344458296674907,0.04425381026149933,0.5781952848345775,False,0.007752395547528261,True,equal_weight,0
2023-01-31,EW,DBC,0.1,0.10240248057527954,0.5303039310396366,0.04354212993490256,0.5642204237911759,False,0.011804844371950327,True,equal_weight,0
2023-02-28,EW,DBC,0.1,0.10258267433175279,0.5287143274464398,0.04215045646303888,0.5428391224332754,False,0.006964498428925443,True,equal_weight,0
2023-03-31,EW,DBC,0.1,0.10277567159620754,0.5282639420853814,0.04118177929906056,0.5278369527022032,False,0.008671433015949373,True,equal_weight,0
2023-04-28,EW,DBC,0.1,0.10272902434221172,0.5279680842273932,0.04085545751585163,0.5236215269539864,False,0.003681478861521481,True,equal_weight,0
2023-05-31,EW,DBC,0.1,0.10337002797370194,0.5289865756689703,0.040574207854286344,0.5198163269365115,False,0.0073792909657530575,True,equal_weight,0
2023-06-30,EW,DBC,0.1,0.10328497248521704,0.5290007100101697,0.04016728932108478,0.5123643372368065,False,0.013061678975696094,True,equal_weight,0
2023-07-31,EW,DBC,0.1,0.10221076506175183,0.5275012256590971,0.039366098947326934,0.4976316560041992,False,0.011997447805088789,True,equal_weight,0
2023-08-31,EW,DBC,0.1,0.1014544855715833,0.5263670623196353,0.038593279406709285,0.48393867404909086,False,0.008026002691852357,True,equal_weight,0
2023-09-29,EW,DBC,0.1,0.10096532661061651,0.5257750636410432,0.038307795557711515,0.47885016651216633,False,0.009600071512841694,True,equal_weight,0
2023-10-31,EW,DBC,0.1,0.09959084810715478,0.5185546528937346,0.03690051584542374,0.45552714195407445,False,0.010314429480790997,True,equal_weight,0
2023-11-30,EW,DBC,0.1,0.09805396852093987,0.5142980611566922,0.036014282633539764,0.43944075480087313,False,0.016633487660582924,True,equal_weight,0
2023-12-29,EW,DBC,0.1,0.09729600498519929,0.5120850261257104,0.03439645506558363,0.41626705342249176,False,0.012198880516160644,True,equal_weight,0
2024-01-31,EW,DBC,0.1,0.09645463346108038,0.5086298225928394,0.03384849121049265,0.4066748505202285,False,0.008767411539049273,True,equal_weight,0
2024-02-29,EW,DBC,0.1,0.09558002571874748,0.5055129224324685,0.033539798267668335,0.4001014682826532,False,0.011750478481494693,True,equal_weight,0
2024-03-28,EW,DBC,0.1,0.09520140178318398,0.5036040591195327,0.03341683682874199,0.39870473946936985,False,0.008439967774294677,True,equal_weight,0
2024-04-30,EW,DBC,0.1,0.09437980083327586,0.5005045456340902,0.03332149676850776,0.39711342763584156,False,0.013237168169913063,True,equal_weight,0
2024-05-31,EW,DBC,0.1,0.09387227429619348,0.49943653045599706,0.03271523896948114,0.38821873768534,False,0.006505676019067423,True,equal_weight,0
2024-06-28,EW,DBC,0.1,0.09366406326240506,0.5002590751955004,0.032451855653429146,0.38375611545513016,False,0.005769050687605602,True,equal_weight,0
2024-07-31,EW,DBC,0.1,0.09339232500047132,0.500664739508941,0.032266571335906664,0.3801016671600002,False,0.009364661967363463,True,equal_weight,0
2024-08-30,EW,DBC,0.1,0.09355363098590835,0.5028259956512191,0.031797164124194296,0.3730006567608354,False,0.005887112623228392,True,equal_weight,0
2024-09-30,EW,DBC,0.1,0.09352803779779559,0.5050397492498123,0.03220918151319908,0.3794413166636255,False,0.006485204845001626,True,equal_weight,0
2024-10-31,EW,DBC,0.1,0.09349027608104742,0.5013711188567005,0.03197318384950884,0.375235131714088,False,0.011468079215951832,True,equal_weight,0
2024-11-29,EW,DBC,0.1,0.0938916842374743,0.5046795814271736,0.03155893085278476,0.36821373747588537,False,0.010870477316100517,True,equal_weight,0
2024-12-31,EW,DBC,0.1,0.09334489135975392,0.5037325668065744,0.03150591303064944,0.36681563413144835,False,0.009935321534273893,True,equal_weight,0
2025-01-31,EW,DBC,0.1,0.09254017551791685,0.5003932139756094,0.03138311486474114,0.36420807377486536,False,0.007087033861256357,True,equal_weight,0
2025-02-28,EW,DBC,0.1,0.09206832319838616,0.49883235557073624,0.030851270253482773,0.356989004653136,False,0.006361183857121339,True,equal_weight,0
2025-03-31,EW,DBC,0.1,0.09158016051290678,0.45755414141985407,0.021641111701151905,0.20358968995314872,False,0.011869758377972849,True,equal_weight,0
2025-04-30,EW,DBC,0.1,0.09566795547465623,0.4779813752140865,0.01983074622170366,0.17727951236172218,False,0.012175920777172021,True,equal_weight,0
2025-05-30,EW,DBC,0.1,0.09415134745719461,0.4698552781854322,0.018826819496376178,0.16889165908124817,False,0.011536451852032684,True,equal_weight,0
2025-06-30,EW,DBC,0.1,0.09315896502409149,0.4576368468247371,0.01732784041093844,0.15445015074420518,False,0.00839958424102559,True,equal_weight,0
2025-07-31,EW,DBC,0.1,0.09167325874765177,0.45054848116300494,0.016734675325147698,0.1494583279721091,False,0.00523630014137913,True,equal_weight,0
2025-08-29,EW,DBC,0.1,0.09067470426069034,0.4449270518925971,0.01685717106513212,0.15293295681082675,False,0.007075228711935985,True,equal_weight,0
2025-09-30,EW,DBC,0.1,0.08947147108283911,0.43806307335914385,0.016372312709176308,0.15088610540656455,False,0.012398230308479842,True,equal_weight,0
2025-10-31,EW,DBC,0.1,0.08986690253036365,0.44051031882419955,0.016164802752822182,0.14947491578037803,False,0.006359555393625024,True,equal_weight,0
2025-11-28,EW,DBC,0.1,0.08927069874724236,0.4368226077109057,0.01584210206794629,0.14745148741355202,False,0.00565605855668324,True,equal_weight,0
2013-01-31,EW,EEM,0.1,0.2532329947646578,0.9004390007952261,0.10808200563711855,1.918248694598434,False,0.0,True,equal_weight,0
2013-02-28,EW,EEM,0.1,0.2529693475129381,0.9003472436186015,0.10804067269428067,1.9246286417055078,False,0.010461519851395013,True,equal_weight,0
2013-03-28,EW,EEM,0.1,0.25166324694304504,0.9000638636719883,0.10740521667231231,1.9031156080327685,False,0.0053676348227908455,True,equal_weight,0
2013-04-30,EW,EEM,0.1,0.2511209779495314,0.9001836237685665,0.10663404024398616,1.9007681365621243,False,0.01433472299257045,True,equal_weight,0
2013-05-31,EW,EEM,0.1,0.2510618145596859,0.9005194161517359,0.1068202914177033,1.9030414509753952,False,0.01009909471072687,True,equal_weight,0
2013-06-28,EW,EEM,0.1,0.25014750618427617,0.9012511807944772,0.10530140343703309,1.8706894084863932,False,0.009090719747766263,True,equal_weight,0
2013-07-31,EW,EEM,0.1,0.24974393758729838,0.9015157415681877,0.10355145842578106,1.838716447876677,False,0.011673128551463768,True,equal_weight,0
2013-08-30,EW,EEM,0.1,0.24905733258206283,0.9016242157426478,0.1026712508816577,1.8161921741051774,False,0.01065214366240081,True,equal_weight,0
2013-09-30,EW,EEM,0.1,0.244636093545803,0.9018461308721358,0.10019532216124671,1.7465499566305611,False,0.014027599875085332,True,equal_weight,0
2013-10-31,EW,EEM,0.1,0.22949550380233663,0.8845198687572697,0.10124180238749843,1.6629503867041548,False,0.008159849623327164,True,equal_weight,0
2013-11-29,EW,EEM,0.1,0.21898763039032346,0.8831718463226783,0.09547792759201462,1.5022944447933564,False,0.009660742116422573,True,equal_weight,0
2013-12-31,EW,EEM,0.1,0.220193392622591,0.8766567557805554,0.09099956006313936,1.4644668676789343,False,0.007551951884486527,True,equal_weight,0
2014-01-31,EW,EEM,0.1,0.22056573650017886,0.8717107689523824,0.08859971994405241,1.4124670815112965,False,0.02064910693475948,True,equal_weight,0
2014-02-28,EW,EEM,0.1,0.22081535379832512,0.8713076079176835,0.08650393656584673,1.4135784810597232,False,0.010280780278134644,True,equal_weight,0
2014-03-31,EW,EEM,0.1,0.22390738873171603,0.8683620937361637,0.0852210183019162,1.4431642845431476,False,0.005416033014329011,True,equal_weight,0
2014-04-30,EW,EEM,0.1,0.22652012087727744,0.8631684341085961,0.08164427682597371,1.393696500729085,False,0.002883847710939823,True,equal_weight,0
2014-05-30,EW,EEM,0.1,0.22767020596281157,0.85920049239036,0.08118382048988575,1.3966375032714307,False,0.0070442116086574524,True,equal_weight,0
2014-06-30,EW,EEM,0.1,0.2287910683214671,0.8592420532858888,0.08233508539670896,1.4168733655836405,False,0.00680575536357423,True,equal_weight,0
2014-07-31,EW,EEM,0.1,0.22867142230006143,0.8574123971799819,0.08119646893496632,1.3855719235640656,False,0.007927282253541758,True,equal_weight,0
2014-08-29,EW,EEM,0.1,0.22915998851084668,0.8564206266196952,0.08097020677573444,1.3792811171185444,False,0.007173729542574926,True,equal_weight,0
2014-09-30,EW,EEM,0.1,0.2302302198834797,0.8549688054333938,0.08057364987395027,1.364718163042304,False,0.011747103032290332,True,equal_weight,0
2014-10-31,EW,EEM,0.1,0.23123259156376957,0.8528795211157741,0.08110216062079106,1.3615991184961358,False,0.011459132165914918,True,equal_weight,0
2014-11-28,EW,EEM,0.1,0.2306382247393302,0.8487434349713147,0.08009472884630443,1.326842477125472,False,0.010407207266897388,True,equal_weight,0
2014-12-31,EW,EEM,0.1,0.23073760461404205,0.8471632204010382,0.07996708245623908,1.313900980127295,False,0.013917134282693755,True,equal_weight,0
2015-01-30,EW,EEM,0.1,0.23079409651380586,0.8434002825211894,0.07989687474222301,1.293694454166586,False,0.019293886430802952,True,equal_weight,0
2015-02-27,EW,EEM,0.1,0.23052933202145648,0.8392323142201711,0.07865814281568465,1.235557646949094,False,0.020733519906164823,True,equal_weight,0
2015-03-31,EW,EEM,0.1,0.22870654234151164,0.8376969569985793,0.07641660933245868,1.1896077260852471,False,0.008015835414499725,True,equal_weight,0
2015-04-30,EW,EEM,0.1,0.2275975802774357,0.8343261432565955,0.07493191363266274,1.1558674094122188,False,0.015415128346185525,True,equal_weight,0
2015-05-29,EW,EEM,0.1,0.22399772235667445,0.8262895005683609,0.06936563839276738,1.0394530785301679,False,0.00655851817599129,True,equal_weight,0
2015-06-30,EW,EEM,0.1,0.22176800564963564,0.8197450691900944,0.06569721212689017,0.9588186720281933,False,0.006302480432110444,True,equal_weight,0
2015-07-31,EW,EEM,0.1,0.22358493390905368,0.8167618423374687,0.06490292075328694,0.9272792963883293,False,0.023156233917576388,True,equal_weight,0
